NUTS_ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
SI,8446.51,7460.66,8649.68,7484.94,8850.66,9667.04,8076.45,8243.039999999999,8460.94,8359.43,8603.55,8492.61,8063.7699999999995,5338.52,6577.8099999999995,7625.77,9804.08,8645.24,9734.98,9764.33,10572.28,9623.18,7957.58,8009.55,178.0
SI0,4988.5,4821.5,5395.8,4621.8,5435.1,5799.8,5085.0,5413.32,4433.71,5396.79,6228.34,7819.65,6015.53,4929.08,6152.61,5753.0599999999995,7796.65,6942.36,7800.43,7802.88,8406.57,7697.23,6285.0,990.0,178.0
SI01,981.0,925.0,990.0,1046.0,990.0,1046.0,990.0,3183.9,2225.6,2149.1,3759.21,4032.68,2970.75,2405.06,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,990.0,178.0
SI02,981.0,925.0,990.0,1046.0,990.0,1046.0,990.0,1478.7,1473.3,1388.2,1505.98,1524.13,1419.42,964.14,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,990.0,178.0
SI03,981.0,925.0,990.0,1046.0,990.0,1046.0,990.0,2545.99,2584.66,2492.89,3070.64,3089.11,3080.18,2393.11,2776.29,4679.02,6146.62,5382.01,6158.52,6196.76,6664.74,6039.08,5043.75,990.0,178.0
SI04,981.0,925.0,990.0,1046.0,990.0,1046.0,990.0,1415.25,1420.79,1402.09,1446.69,1425.67,1429.21,951.5699999999999,968.69,2078.03,2654.04,2564.36,2646.0,2610.14,2745.84,2662.14,2245.2599999999998,990.0,178.0
SIZ,981.0,925.0,990.0,1046.0,990.0,1046.0,990.0,1046.0,1046.0,1046.0,1046.0,1032.0,1032.0,568.0,559.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,990.0,178.0
SIZZ,981.0,925.0,990.0,1046.0,990.0,1046.0,990.0,1046.0,1046.0,1046.0,1046.0,1032.0,1032.0,568.0,559.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,990.0,178.0
SK,32825.4,39825.3,39862.96,33469.19,41400.58,39901.35,35998.45,33940.86,40559.03,36682.0,31312.7,38986.65,34422.32,37042.7,44003.65,39035.24,45657.42,37728.46,41155.55,40895.12,42854.8,38099.36,35496.0,27560.739999999998,650.0
SK0,19914.8,23533.5,23583.4,20630.2,24561.3,20196.2,18488.6,17694.6,24393.7,22035.0,27962.04,34902.7,31168.61,33665.32,40536.76,26774.41,31293.72,25766.04,28222.13,28106.13,29385.08,24848.8,24625.91,453.0,67.0
SK01,1835.9,2011.2,1994.6,1901.3,2097.0,1870.5,1785.0,1673.3,2091.6,1960.3,2233.36,2523.76,2082.95,2453.02,2671.91,2166.23,2384.17,2027.55,2242.67,2207.75,2336.14,2096.9,2134.33,453.0,67.0
SK02,10944.3,13298.9,13182.1,11488.4,14638.0,12002.6,10901.7,10093.2,14513.800000000001,12977.0,17669.74,21442.52,17634.63,20534.89,24804.66,15934.67,18475.28,14756.9,16757.94,16449.58,17300.83,15539.25,14336.44,453.0,67.0
SK03,4037.5,4460.3,4501.2,3994.2,4306.0,3694.2,3459.0,3460.7999999999997,4283.1,3916.2000000000003,4719.46,5842.74,5879.43,5535.7,6557.86,5152.04,5874.7300000000005,5175.34,5462.45,5608.5199999999995,5650.58,4305.349999999999,4854.05,453.0,67.0
SK04,4910.6,5601.1,5755.7,5103.1,5352.0,4477.7,4228.1,4345.0,5372.2,4946.5,5937.9800000000005,7520.43,7905.16,7472.76,8806.45,6727.55,7482.49,6818.32,6771.14,6839.05,7106.82,5915.18,6310.57,453.0,67.0
SKZ,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,809.0,809.0,777.0,777.0,768.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,453.0,67.0
SKZZ,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,809.0,809.0,777.0,777.0,768.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,453.0,67.0
TR,321993.4,334785.1,292009.5,290846.6,319564.3,280475.1,313673.6,346809.3,386820.0,240230.0,280969.0,405360.6,420560.7,339660.0,446263.66,502157.7,483956.45,503724.54,488006.05,483938.62,469266.21,445565.92,472478.23,244.0,244.0
TR1,1768.5,1959.7,1270.4,1186.0,1510.0,222.0,236.0,644.0,686.0,366.0,491.0,1749.0,1805.0,593.0,1861.0,1935.0,1924.72,1979.5,1935.57,1945.42,1903.27,1955.54,1827.99,244.0,244.0
TR10,1768.5,1959.7,1270.4,1186.0,1510.0,222.0,236.0,644.0,686.0,366.0,491.0,1749.0,1805.0,593.0,1861.0,1934.0,1925.06,1979.5,1935.57,1945.42,1903.27,1955.54,1827.99,244.0,244.0
TR2,18836.5,15728.3,14932.0,14626.0,18452.6,222.0,236.0,644.0,686.0,366.0,491.0,23834.0,24888.0,593.0,26343.0,28070.0,27278.67,29144.86,26729.74,27833.33,22838.36,25003.29,22852.79,244.0,244.0
TR21,12748.3,10239.1,10072.6,9733.9,12288.2,222.0,236.0,644.0,686.0,366.0,491.0,15094.0,15141.0,593.0,14228.0,15338.0,14120.01,14553.22,13685.13,14697.890000000001,13130.02,14605.5,13290.68,244.0,244.0
TR22,6690.0,6090.8,5201.4,5234.3,6474.6,222.0,236.0,644.0,686.0,366.0,491.0,9291.0,10342.0,593.0,13056.0,13736.0,14163.26,15595.63,14048.61,14139.47,10712.32,11401.81,10473.1,244.0,244.0
TR3,17917.5,15992.0,15949.1,15724.3,19215.899999999998,222.0,236.0,644.0,686.0,366.0,491.0,34685.0,36130.0,593.0,42563.3,44900.3,42066.020000000004,43292.69,41863.86,42223.23,34528.71,33020.15,33346.95,244.0,244.0
TR31,2383.7,2354.1,1957.8,1883.6,2993.4,222.0,236.0,644.0,686.0,366.0,491.0,5807.0,6288.0,593.0,9732.3,10268.3,9790.119999999999,9785.47,9363.32,9470.09,6950.38,7014.92,6897.82,244.0,244.0
TR32,5268.6,4755.4,4456.2,4506.0,5674.8,222.0,236.0,644.0,686.0,366.0,491.0,11125.0,12081.0,593.0,15638.0,16406.0,14823.63,15834.53,15045.83,15458.64,11867.05,10638.66,10617.99,244.0,244.0
TR33,11469.1,10086.699999999999,10219.1,10009.8,11176.6,222.0,236.0,644.0,686.0,366.0,491.0,18915.0,18956.0,593.0,19075.0,20234.0,19461.97,19680.69,19462.74,19302.5,17719.28,17374.61,17653.13,244.0,244.0
TR4,14598.0,12542.7,12294.8,11811.4,14237.8,222.0,236.0,644.0,686.0,366.0,491.0,18431.0,18604.0,593.0,21184.3,22308.3,21271.87,23096.4,21000.98,21458.25,18691.07,18351.93,17422.06,244.0,244.0
TR41,9466.0,7951.099999999999,7874.400000000001,7732.9,9319.3,222.0,236.0,644.0,686.0,366.0,491.0,12296.0,12152.0,593.0,13805.3,14495.3,14223.85,15734.36,14342.57,14685.19,13236.1,12782.2,12434.789999999999,244.0,244.0
TR42,5734.0,5193.2,4762.2,4411.1,5219.900000000001,222.0,236.0,644.0,686.0,366.0,491.0,6686.0,6970.0,593.0,8320.0,8817.0,8050.5,8366.03,7662.43,7777.06,6458.98,6573.75,5898.280000000001,244.0,244.0
TR5,33710.8,22583.7,30228.0,28149.1,29434.5,222.0,236.0,644.0,686.0,366.0,491.0,46132.0,43330.0,593.0,43103.1,45292.7,45752.93,46021.56,47404.520000000004,49784.93,47432.4,42866.2,46730.4,244.0,244.0
TR51,11227.8,8420.6,10477.300000000001,9573.4,9363.3,222.0,236.0,644.0,686.0,366.0,491.0,13739.0,12786.0,593.0,11090.0,11702.0,12216.88,12028.1,11903.89,12330.61,12287.27,10581.15,11696.16,244.0,244.0
TR52,19547.0,12915.1,17218.4,16072.0,17301.2,222.0,236.0,644.0,686.0,366.0,491.0,32944.0,31132.0,593.0,32954.1,34594.7,34542.02,34997.45,36504.95,38458.3,36149.15,33289.01,35945.229999999996,244.0,244.0
TR6,24221.3,22339.6,21674.1,23138.600000000002,23021.8,222.0,236.0,644.0,686.0,366.0,491.0,32934.0,31174.0,593.0,28440.1,30234.0,27890.07,28127.26,27441.13,26176.46,25451.28,25347.22,24957.78,244.0,244.0
TR61,5078.1,4968.7,4520.3,4666.6,5128.9,222.0,236.0,644.0,686.0,366.0,491.0,8937.0,8682.0,593.0,9004.0,9515.0,8715.68,9016.9,8972.88,8984.84,8138.35,7568.5599999999995,7477.7,244.0,244.0
TR62,10954.0,9791.4,9635.8,10648.1,9496.6,222.0,236.0,644.0,686.0,366.0,491.0,13334.0,13162.0,593.0,11156.1,11928.0,11001.7,11052.25,10455.95,9561.27,9557.18,9742.58,9346.8,244.0,244.0
TR63,8441.9,7861.7,7340.2,7508.2,7959.8,222.0,236.0,644.0,686.0,366.0,491.0,11765.0,10850.0,593.0,10162.0,10799.0,10181.19,10066.12,10020.31,9638.37,9763.76,10044.1,9955.28,244.0,244.0
TR7,25424.899999999998,20485.5,23699.2,25862.6,29142.4,222.0,236.0,644.0,686.0,366.0,491.0,47936.0,46132.0,593.0,43343.0,45383.0,45399.25,46498.92,45925.02,44903.229999999996,43335.91,39407.41,43493.75,244.0,244.0
TR71,14027.8,10578.4,12281.7,13188.1,14584.2,222.0,236.0,644.0,686.0,366.0,491.0,21724.0,20992.0,593.0,19822.0,20924.0,21347.33,22443.260000000002,22287.809999999998,21635.52,20034.23,18990.32,21125.33,244.0,244.0
TR72,11999.0,10509.3,11759.4,11095.9,12565.2,222.0,236.0,644.0,686.0,366.0,491.0,26763.0,45732.0,593.0,24462.0,25463.0,25055.83,25059.65,24641.19,24271.72,24305.68,21421.1,23279.43,244.0,244.0
TR8,20206.4,16068.0,17231.0,15606.800000000001,18892.7,222.0,236.0,644.0,686.0,366.0,491.0,26432.0,24979.0,593.0,24906.0,26154.0,26461.73,26624.71,24512.989999999998,25122.59,22621.64,21720.88,23071.8,244.0,244.0
TR81,1575.8,1572.0,1313.7,1313.0,1526.5,222.0,236.0,644.0,686.0,366.0,491.0,2224.0,2396.0,593.0,2916.0,3056.0,2783.36,2817.71,2565.71,2505.11,2161.95,2120.61,1971.05,244.0,244.0
TR82,4524.1,3895.8,3718.0,3349.7,3752.1,222.0,236.0,644.0,686.0,366.0,491.0,5516.0,5573.0,593.0,6353.0,6667.0,6411.79,6542.47,5783.31,5979.3099999999995,5597.2,5556.79,5504.28,244.0,244.0
TR83,15075.4,11813.7,12892.1,11619.4,14224.8,222.0,236.0,644.0,686.0,366.0,491.0,19794.0,18255.0,593.0,17519.0,18439.0,19275.21,19272.54,18171.989999999998,18646.16,16870.489999999998,16051.48,17418.44,244.0,244.0
TR9,2993.9,2917.9,2670.6,2656.6,2491.8,222.0,236.0,644.0,686.0,366.0,491.0,5445.0,5449.0,593.0,5455.0,5601.0,5437.25,4780.05,5427.48,5349.860000000001,5339.62,5266.84,5404.57,244.0,244.0
TR90,2993.9,2917.9,2670.6,2656.6,2491.8,222.0,236.0,644.0,686.0,366.0,491.0,5445.0,5449.0,593.0,5455.0,5601.0,5437.65,4780.05,5427.48,5349.860000000001,5339.62,5266.84,5404.57,244.0,244.0
TRA,7082.9,7798.5,8540.2,7913.7,8029.099999999999,222.0,236.0,644.0,686.0,366.0,491.0,20873.0,21373.0,593.0,24073.0,24861.0,22282.34,27278.17,24519.35,22824.55,19231.93,18457.27,20298.21,244.0,244.0
TRA1,3355.8,3665.1,4332.0,3725.0,3906.1,222.0,236.0,644.0,686.0,366.0,491.0,11439.0,11440.0,593.0,13809.0,14242.0,12833.22,12886.16,13351.42,12627.04,10738.09,10255.41,11878.64,244.0,244.0
TRA2,3775.6,4060.5,3842.7,3806.5,3787.3,222.0,236.0,644.0,686.0,366.0,491.0,9985.0,10528.0,593.0,11205.0,11623.0,10453.34,15396.04,12171.92,11201.5,9497.83,9205.869999999999,9330.59,244.0,244.0
TRB,6531.4,7954.4,6930.3,7129.1,7813.8,222.0,236.0,644.0,686.0,366.0,491.0,18317.0,17800.0,593.0,21152.0,21785.0,21276.36,21040.63,20404.58,19268.69,16606.45,16261.25,17343.39,244.0,244.0
TRB1,3488.6,3810.6,3597.4,3660.6,4182.5,222.0,236.0,644.0,686.0,366.0,491.0,7314.0,7277.0,593.0,7521.0,7830.0,7677.55,7760.66,7679.07,8021.24,7326.45,6917.0599999999995,7405.3099999999995,244.0,244.0
TRB2,3644.7000000000003,4746.0,3674.8,3801.7000000000003,3932.4,222.0,236.0,644.0,686.0,366.0,491.0,11554.0,11116.0,593.0,14572.0,14959.0,14606.599999999999,14283.96,13729.48,12251.44,10284.0,10348.2,10849.07,244.0,244.0
TRC,15462.0,26785.5,24290.4,23979.2,24504.7,222.0,236.0,644.0,686.0,366.0,491.0,39720.0,41005.0,593.0,32676.0,35019.0,32299.61,34111.270000000004,30596.34,30901.940000000002,33555.23,30017.06,30613.68,244.0,244.0
TRC1,4399.6,6034.900000000001,5200.9,4882.400000000001,4594.5,222.0,236.0,644.0,686.0,366.0,491.0,7712.0,7834.0,593.0,6597.0,6986.0,7015.25,7583.06,6948.8099999999995,6956.38,6846.9,6533.3,6298.01,244.0,244.0
TRC2,8819.7,15902.4,14294.4,14367.7,14585.199999999999,222.0,236.0,644.0,686.0,366.0,491.0,22632.0,23735.0,593.0,18662.0,19943.0,18570.23,19466.31,17224.34,17917.22,20308.66,17543.989999999998,17684.15,244.0,244.0
TRC3,3446.9,6052.5,5414.4,5330.400000000001,5944.8,222.0,236.0,644.0,686.0,366.0,491.0,10478.0,10627.0,593.0,9299.0,10098.0,8722.17,9069.91,8431.18,8036.34,8407.67,7947.78,8453.51,244.0,244.0
UK,200719.86,176885.21,197525.82,189614.44,191733.85,186123.15,179615.16,187745.26,215568.01,218012.28,212385.26,217634.88,192471.7,205712.38,209307.06,223649.44,194999.31,206428.75,193880.45,214589.47,130840.31000000001,0.0,0.0,0.0,0.0
UKC,2432.7799999999997,2598.05,2573.94,2490.4300000000003,2421.03,2457.84,2458.08,2480.63,2455.74,800.0,4137.03,3897.77,3945.08,5501.05,4239.93,5243.27,4766.3099999999995,5079.64,4609.62,5233.86,717.0,0.0,0.0,0.0,0.0
UKC1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKC2,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKD,2907.8199999999997,3101.7799999999997,2927.12,3022.85,3017.88,2921.65,2955.84,2921.59,2911.37,800.0,3986.36,3591.7799999999997,3866.64,5057.59,3699.24,4802.82,4812.2,4924.889999999999,4666.9,4768.72,717.0,0.0,0.0,0.0,0.0
UKD1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKD3,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKD4,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKD6,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKD7,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKE,4613.52,5014.36,4957.63,4697.27,4600.2,4657.54,4582.1900000000005,4622.58,4780.37,800.0,10674.57,10340.68,10591.43,16062.63,11548.45,14835.61,11725.01,12802.65,11338.17,12742.89,717.0,0.0,0.0,0.0,0.0
UKE1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKE2,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKE3,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKE4,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKF,5047.82,5440.89,5610.92,5045.99,4968.28,5173.48,5121.93,5217.48,5426.2,800.0,14206.869999999999,13962.98,13774.84,21764.55,15672.23,18895.15,14590.15,16200.2,14390.45,15672.26,717.0,0.0,0.0,0.0,0.0
UKF1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKF2,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKF3,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKG,3660.21,3848.5699999999997,3829.51,3689.66,3610.49,3558.35,3557.69,3571.61,3607.67,800.0,7237.78,6851.25,7202.25,10698.49,7799.66,9638.25,8141.1,8537.32,7806.88,8696.4,717.0,0.0,0.0,0.0,0.0
UKG1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKG2,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKG3,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKH,6406.99,6826.25,6928.09,6424.07,6249.77,6190.09,6128.18,6125.25,6420.36,800.0,20856.62,20413.32,21648.190000000002,32864.28,24894.88,27235.15,21199.68,24280.62,21459.74,23957.91,717.0,0.0,0.0,0.0,0.0
UKH1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKH2,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKH3,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKI,730.7,811.3,733.9,799.4,756.7,753.7,759.9,736.2,664.3,800.0,874.76,840.78,776.78,899.67,793.0,669.88,1037.0,1057.77,1051.8,1036.3,717.0,0.0,0.0,0.0,0.0
UKI1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKI2,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKI3,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKI4,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKI5,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKI6,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKI7,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKJ,4446.01,4864.88,4716.41,4394.2699999999995,4343.8099999999995,4494.46,4416.17,3982.8199999999997,4531.22,800.0,9636.03,9128.81,9547.39,14598.77,10144.6,12789.04,10292.67,10873.16,9906.03,11223.07,717.0,0.0,0.0,0.0,0.0
UKJ1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,1177.9,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKJ2,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKJ3,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKJ4,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKK,5838.2,6336.73,6009.9800000000005,5957.29,5927.43,5816.58,5834.03,4821.43,5987.34,800.0,9792.15,9429.44,9723.28,14937.09,10264.09,12919.42,10579.3,11833.74,10905.05,11684.02,717.0,0.0,0.0,0.0,0.0
UKK1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,1764.4,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKK2,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKK3,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKK4,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKL,4457.29,3975.34,3923.0699999999997,3960.94,3886.2599999999998,3842.9799999999996,3885.54,3750.8199999999997,3702.55,800.0,4990.5,4742.02,5101.87,5545.18,5148.28,5593.87,5780.99,5816.8,5751.75,5970.85,717.0,0.0,0.0,0.0,0.0
UKL1,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKL2,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKM,21411.23,15080.84,14795.670000000002,14776.69,14606.74,14273.25,14326.240000000002,14238.16,14430.119999999999,800.0,19730.12,18252.48,19356.46,24874.68,20215.02,21446.17,20360.93,21051.010000000002,19052.3,20835.4,717.0,0.0,0.0,0.0,0.0
UKM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKM3,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKM5,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKM6,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKM7,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKM8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKM9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKN,3932.87,3343.41,3195.75,3271.3999999999996,3214.0,3086.62,3048.93,13162.31,2951.6400000000003,800.0,3559.25,3309.27,3495.79,3986.7799999999997,3469.41,3660.69,3965.58,3969.46,3829.93,3952.51,717.0,0.0,0.0,0.0,0.0
UKN0,3932.87,3311.41,3168.75,1016.1,937.5,726.0,726.0,1073.9,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKZ,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
UKZZ,712.0,777.0,703.0,768.0,726.0,726.0,726.0,707.0,633.0,800.0,800.0,777.0,703.0,782.0,768.0,614.0,1004.0,1004.0,1004.0,1004.0,717.0,0.0,0.0,0.0,0.0
XK,409.0,409.0,409.0,409.0,409.0,409.0,409.0,4736.87,5469.35,5140.24,5402.97,5427.45,5414.57,6156.29,5766.25,5169.08,5917.61,5749.2300000000005,5682.72,5792.42,4509.25,5558.95,5640.59,0.0,0.0
